# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="be"][tag="DT"]
# CORPUS:        encow16a-nano
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://bdt100.blog.co.uk/page/3	Another thing he says is the following : " Before you eat or drink anything , consider carefully who you eat or drink with rather than hat you eat or drink : for feeding without	a friend is the	life of a lion or wolf .
http://www.ipo.gov.uk/about/feedback/feedback-previous/feedback-previous-2011q3/feedback-2011q3-inform.htm	Surely ,	a class is a	class irrespective of what kind of clothing it is .
http://www.ipo.gov.uk/about/feedback/feedback-previous/feedback-previous-2011q3/feedback-2011q3-inform.htm	However to actually strive to make it appear that	an individual is the	originator of the image and that it is somehow the product of their intellect is perverse .
http://frontierpsychiatrist.co.uk/category/educational-material	Should a psychiatrist be able to able to detect that	a patient is a	fraud ?
http://frontierpsychiatrist.co.uk/category/educational-material	Psychiatrists assume that the content of what is being said by	a patient is an	expression of the inner process of thinking .
http://awegroup.co.uk/images/organic-food-supermarket.html		A isolation is a	liable stool of readers with third processes who are built to a unprecedented purpose , discourse goals , and blow for which they exclude themselves swiftly medicinal ( katzenbach first , difficult microwaves celebrate smallest outrange of problems straightforward to impose excesses and colleges ( wheelan , 2005 ) .
http://archive.vector.org.uk/art10010800		An event is a	notification from the system that may invoke an ...
http://www.fenwickelliott.co.uk/files/docs/articles/html/constr_insurance_issues.htm	In addition , rights of subrogation cannot be exercised against a body who although not named as	an insured is a	party for whose benefit ( even if only in part ) the policy had been taken out and who had contributed to the premium ( Mark Rolands v Bernie Inns Limited [ 1985 ] 3 AER 473 ) .
http://www.fenwickelliott.co.uk/files/docs/articles/html/constr_insurance_issues.htm		A warranty is a	term of the insurance policy which if broken entitles the insurer to terminate the contract from the time of the breach regardless of whether the breach is material .
http://www.fenwickelliott.co.uk/files/docs/articles/html/constr_insurance_issues.htm	The position is given a statutory footing in Section 33 ( 3 ) of the Marine Insurance Act 1906 which states that "	a warranty is a	condition which must be exactly complied with .
http://www.fenwickelliott.co.uk/files/docs/articles/html/constr_insurance_issues.htm		A contractor 's all	risks " CAR " policy is a material damage policy .
http://www.powerfulwords.co.uk/sample-assignments/marketing/luxury-brands.php	As Dmitri Mortelmans puts it , " The sign-value of	an object is a	catchall in which several diverse significations can be brought together " .
http://www.powerfulwords.co.uk/sample-assignments/marketing/luxury-brands.php	Which signifiers we choose from	an image is a	process that is dependent on the observer - his / her experiences , personality , interests etc. Linguistic messages in advertising help provide a direction to the mind on which signifiers to choose and how to interpret them .
http://www.mailonsunday.co.uk/home/you/article-2013958/Indian-Ocean-Tsunami--Simon-Stephenson-recounts-pain-losing-brother-Dominic.html	What strikes you most acutely on such	a morning is the	realisation of what an anniversary is : proof of time passed .
http://forums.mercedesclub.org.uk/archive/index.php/t-104883.html	Emotional purchases , and for many of us	a car is an	emotional one , do n't make logical sense .
http://www.socialregister.co.uk/graham-thomas		A rose is a	woody perennial of the genus Rosa , within the family Rosaceae .
http://www.beekeepingforum.co.uk/archive/index.php/t-20752.html	As PH has said such	an implementation is another	thing to faff around during an inspection and will either blow away in a light breeze or get damaged .
http://www.bsacforum.co.uk/forums/showthread.php?s=d38107580129f8a0d12d20f2cf287278%26t=2075	;-) BSAC will only change for the better if we ( and I mean you as well ) continue to spread the message that	a diver is a	diver no matter where they trained .
http://www.pregnancyforum.co.uk/growing-up/106629-when-tell-facts-life.html	I think getting her	a book is a	good idea .
http://www.onlineclarity.co.uk/friends/archive/index.php/t-3659.html	I think	a hexagram is a	whole , every part existing at the same moment .
http://www.gopetition.co.uk/tag/episodes	I have started this petition as I love watching both shows and although I appreciate the double helping of Eastenders watching 1.5 hours of soap	a night is a	big commitment and can be overkill .
http://www.consumeractiongroup.co.uk/forum/printthread.php?t=309178%26pp=20%26page=2	Obstructing	an bailiff is a	criminal offence to which a debtor can receive a long prison sentence .
http://www.mailonsunday.co.uk/property/article-2013407/The-Norfolk-barn-thats-poetic-Author-set-lose-320-9000-award-winning-designer-retreat--locals-prefer-twee.html	Join the inn-crowd : Converting	a pub is no	easy task , but it can pay off for those with clear heads ...
http://www.onlineclarity.co.uk/friends/archive/index.php/t-3748.html	Sure everyone that thinks noisy 's plotting to have	an affair is a	really dumb idea could just keep quiet , but why should we ?
http://citywire.co.uk/money/smart-investor-understanding-p-or-e-ratios/a614860?ref=citywire-money-smart-investor-list	One ratio that is widely used to ascertain whether the current share price can be considered reasonable given the financial soundness and performance of	a company is the	price-to-earnings or ' P / E ' ratio .
http://www.familylawweek.co.uk/site.aspx?i=ed99283	Plainly , the fact of such	an order is an	important factor in the welfare equation , but I respectfully agree with counsel that it is not , in effect , a trump card preventing relocation .
http://www.leics.gov.uk/index/education/childcare/early_years_service/foundationstage/ecat.htm		A chatterbox is a	box which contains surprise items .
http://www.pcadvisor.co.uk/features/apple/3240934/apple-a-z/?pn=26	In chess parlance	a zugzwang is a	position in which one player can move only with loss or severe disadvantage .
http://www.greenbuildingforum.co.uk/forum114/comments.php?DiscussionID=9543	To many people	a conservatory is a	cheap way to increase the living area of their home , living areas need to warm in winter , conservatories are very good at loosing heat .
http://www.dooyoo.co.uk/pets-and-animals/reptiles-amphibians-in-general/437910	Do n't think you can train a snake like you train a dog ...	a reptile is a	completely alien creature to you .
http://www.dooyoo.co.uk/pets-and-animals/reptiles-amphibians-in-general/437910	Blue tongued Skinks - a slightly larger choice here , but if you 're after a bit of a bigger lizard then	a skink is a	good place to start .
http://www.tripwire.com/state-of-security/vulnerability-management/so-you-like-pain-and-vulnerability-management	Which is why wanting your security to be	a process is a	bad idea .
http://pizza.about.com/od/PizzaTechniques/ss/How-To-Make-A-Calzone.htm		A calzone is a	folded pizza , usually shaped like a half-moon and stuffed with cheese and possibly vegetables , meat , and / or sauce and it can be baked or fried .
http://forums.mozillazine.org/viewtopic.php?f=38%26t=948945	Malware ( it 's not , it 's a fairly well-known text editor , and I redownloaded / rescanned to be sure ) , and it said that my c :\	a folder is a	Trojan .
http://humanrightsturkey.org/2013/06/02/dont-shoot-the-messenger	' " " I think social media as	a whole is a	pain in the side of society , " Erdogan said .
http://www.victorzammit.com/skeptics/winston.html	One famous documented case of	a miracle is the	case of Vittorio Michelli .
http://chivi-chivik.deviantart.com/art/A-Guide-to-Well-done-Heroes-387899022		A hero is the	character that a shitload of stories and / or genres need in order to exist .
http://news-beta.slashdot.org/story/13/11/06/1633258/amazon-offers-cut-of-ebook-sales-to-book-stores-selling-kindle	I will stipulate that part of the attraction of	a book is a	visceral smell and feel of paper .
http://www.susanbbentley.com	Comms with	a Conscience is all	about offering communications services and advice with an ethical touch .
http://news-beta.slashdot.org/story/14/03/20/182252/ceo-says-one-laptop-per-child-project-has-achieved-its-goals		A sector is the	equivalent of a sub-district or division in Kenya .
http://analysis.threatswatch.org/2006/04/constitutionally-protected-blo	Further , there is no published case deciding whether	a blogger is a	journalist .
http://www.librarian-image.net/wheres_the_librarian.html	All this leads up to the big question of the survey : " Do you think that anyone who works in	a library is a	librarian ?
http://dyve.net/sandman/annotations/sm06.html	The most sensitive part of	a woman is the	front area anyway and that is what needs to be stimulated .
http://speakupaustin.org/discussions/codenext-shaping-the-austin-we-imagine/topics/topic-one-the-places	One of the things that swayed us to stay and purchase	a home was the	dog friendly nature of Austin .
http://www.capitalism.net/GovernmentBlows.htm	It cannot be stressed too strongly that	a shortage is an	excess of quantity demanded over supply available .
http://www.thenewhomemaker.com/gasoline-in-clothes	No luck on that yet , but what really is	a problem is the	carpeting lining the walls in my car trunk .
http://www.maskofzion.com/2011/08/syria-under-fire-zionist.html	The formation of such	a council is an	act of war .
http://yvexoxo.tumblr.com		A mortgage is a	type of danger for the lender .
http://www.frequencyhealing.org	By Jane Maati Smith Understand Your Depression Symptoms Feeling sad , unhappy , or down every once in	a while is a	...
http://www.sea-monkey.com/?key=Wood+Sunglasses+Wholesale	wholesale sunglasses cheap	A tote is a	must for the summer , if you 're going to the beach or shopping .
http://www.nextprot.org/db/entry/NX_Q14865		A fibroblast is a	connective tissue cell which secretes an extracellular matrix rich in collagen and other macromolecules .
http://eduplace.com/monthlytheme/september/laborday.html	Constructing	a building is a	pretty tough job , but very rewarding when you see it finished .
http://englishtafsir.com/Quran/61/index.html	In spite of this some people seem to have the confusion that when Allah Almighty is All-Powerful , Self-Sufficient , and Independent of the help of all His creatures , how then can	a man be a	helper of Allah ?
http://eduscapes.com/bookhistory/book/5.htm	But the purchase of	a book is a	significant act , when considered culturally as well as economically .
http://emailuniverse.com/ezine-tips/?Ezine-Tease-Tactics,-Part-2%26id=891	(	An autoreposponder is a	automated , predefined email response , similar to " fax on demand " , in case you were wondering . ) Users who read their mail offline can still queue up a message addressed to your autoresponder and send it the next time they connect to the Internet .
http://earthhopenetwork.net/forum/showthread.php?tid=1500		A depression is a	severe downturn in economic activity that lasts for several years .
http://engageonline.wordpress.com/2010/02/07/moishe-postone-on-left-antisemitism	So , I think you have lost yourself in the mutation phase , thinking that Antisemitism is Antisemitism is Antisemitism -	a rose is a	rose is rose .
http://en.cyclopaedia.net/wiki/Micromollusk		A micromollusk is a	shelled mollusk which is extremely small , even at full adult size .
http://enc.slider.com/Enc/Number_of_the_Beast_%28numerology%29	There are various theories about the meaning of this verse , and there have been many attempts to show that	a person is the	Antichrist by relating his name to the number 666 .
http://dyspepsiageneration.com/?m=201207%26paged=2		A win is a	win , not a canonization or a stamp of approval .
http://emg-zine.com/item.php?id=205	* *	a parang is a	stout straight knife used in Malaysia and Indonesia .
http://en.hdbuzz.net/013	placebo	A placebo is a	dummy medicine containing no active ingredients .
http://encosia.com/sneak-peak-aspnet-ajax-4-client-side-templating	The fact	an input is a	date picker may not matter what-so-ever to any logical aspects of your application , its a view detail .
http://enc.slider.com/Enc/Simplex	Specifically ,	a simplex is the	convex hull of a set of ( n + 1 ) affinely independent points in some Euclidean space of dimension n or higher ( i.e. a set of points such that no m-plane contains more than ( m + 1 ) of them ; such points are said to be in general position ) .
http://englishtafsir.com/Quran/22/index.html	61 That is , the observance of the sanctity of the " Symbols " by	a man is a	proof that there is piety in his heart .
http://dykestowatchoutfor.com/urvashis-new-book	Seriously , in 1900 they thought a woman preferring a laboratory to	a kitchen was a	sure sign of lesbianism ?
http://earlyretirementextreme.com/retiring-happy-in-the-21st-century.html	Life is full of good stuff here and now , and losing	a luxury is a	luxury problem .
http://civictype-r.co.uk/forum/viewtopic.php?f=27%26t=162855%26sid=1458c2bd3741263324425dcab4dce288%26start=20	Surely	a shim is a	shim ?
http://www.museumoflondon.org.uk/archive/londonsvoices/web/interview.asp?id=2%26theme=7%26ext=41%26pid=10%26src=theme	Get other people to take them to the Labour Exchange , get them documented , finding	a job was no	problem , get somebody to that .
http://www.deadlinenews.co.uk/2009/12/21/elderly-dog-found-dumped-in-freezing-temperatures-2374	The animal charity is warning that causing unnecessary suffering and abandoning	an animal are both	criminal offences and the punishment can be severe .
http://www.gethampshire.co.uk/entertainment/theatre_and_dance/s/2058528_family_affair_for_hildegard_neil	" But for us , having three family members in	a show is a	way of life .
http://www.photography-blogs.co.uk/index.php?k=not%20an%20amateur	Being	an amateur is the	opposite of going pro .
http://www.eyeforfilm.co.uk/review/peter-pan-film-review-by-monica-wolfe-murray		A thimble is a	kiss .
http://www.eyeforfilm.co.uk/review/peter-pan-film-review-by-monica-wolfe-murray		A kiss is a	small gift .
http://forum.ctc.org.uk/viewtopic.php?f=6%26t=59555%26sid=f9a7a668c226d4784a089c6af83eac26	Around here ,	an example is the	A 1 / M 1 Link Road .
http://blogs.warwick.ac.uk/dissidentwarwick/?num=10%26start=20	Working for	a wage is the	natural way of life .
http://cltad.arts.ac.uk/groups/madigitalarts/weblog/e159a/_Read_This_If_You_Want_To_Know_How_To_Improve_Your_Home.html	Developing	a plan is a	very important part of finishing your project on time and under budget .
http://www.bbc.co.uk/blogs/thereporters/soutikbiswas/2010/02/india_and_pakistan_a_hurting_stalemate.html	There are hundreds and thousands dying everyday on both sides and	a loss is a	loss whether it is India , Pak or any other country .
http://www.bbc.co.uk/blogs/thereporters/soutikbiswas/2010/02/india_and_pakistan_a_hurting_stalemate.html	u believe in Chanakiya - ur great philospher - for who	a neighbour is a	born enemy .
http://www.bbc.co.uk/blogs/thereporters/soutikbiswas/2010/02/india_and_pakistan_a_hurting_stalemate.html	Running a country based on any religion or	a dogma is a	thing of the past .
http://community.preloved.co.uk/forums/discussion/8909/all-carver-cascade-water-heater-gas-fire-fanmasterp4-questions-here.html?startrow=3861	to get the boiler out just take the cowling off outside then there is about 10 screws undo them then the heater is ready to come out , all the water pipes are snap on so you just pull them off and pull the cable off the burner , the only place you need	a spanner is the	gas pipe .
http://www.hyperion-records.co.uk/al.asp?al=CDA67309		A passacaglia is a	set of variations over a ground bass ( constantly repeating itself ) .
http://myweb.tiscali.co.uk/swine/swine_aug08_02.htm	Thirty odd nicker for	a ticket was a	bit steep , but compared to the price of the togger these days it 's not that bad , so me and the editor plus a couple of the old Neth stoners decided to lump on .
http://www.publications.parliament.uk/pa/cm201012/cmselect/cmhaff/939/93907.htm	However , it seems that a key reason for it being considered that	a company is the	best kind of body to perform this role is that it will not be subject to EU procurement rules .
http://www.indielondon.co.uk/Music-Review/kah-the-indielondon-interview	Just best to remember like Bob Dylan says : "	A man is a	success if he gets up in the morning , goes to bed at night and in between does what he wants to do .
http://www.oxfordmail.co.uk/archive/2010/11/03/Oxford+news+%28om_oxfordnews%29/8490365.SPEED_CAMERAS__Deal_could_secure_reactivation	Was driving through Nuneham last night , the people who almost caused	an accident were the	OM photographer flashing the camera DIRECTLY INTO ONCOMING DRIVER 'S EYES and also the bloody idiot dancing around on the pavement .
http://www.mookychick.co.uk/how-to/how-to-guides/start_a_project.php		A year is a	long time but keep at it .
http://www.petforums.co.uk/dog-health-nutrition/24027-microchip-reaction-resulting-20cm-hole.html	The main difference is that if property ( and a dog is property ) is permanently marked ( in this case	a tattoo is a	visable mark ) , then it MUST be returned to the owner .
http://www.ami.ac.uk/courses/ami4945_dpb/restricted/u12/supplementary/sup_01.html		An example is the	use of a 5¼ " floppy disk drive as well as the more common 3½ " drive .
http://www.mookychick.co.uk/pagan-wicca-witch/magical_sigils.php	If you look in the dictionary ,	a sigil is a	symbol with mystical significance .
http://www.mookychick.co.uk/pagan-wicca-witch/magical_sigils.php	In magical terms ,	a sigil is a	tool - it 's a shape you design that tricks your mind into magicking a specific effect into your life .
http://www.cs.man.ac.uk/~rizos/papers/pads01		An appointment is the	earliest time the message can be placed in the network .
http://www.hellenicleague.co.uk/match_reports/march/1003.html	Neither deserved to lose and a point	a piece was a	fair result .
http://www.employment-studies.co.uk/news/in4art4.php		A pilot is a	good way forward to address this , especially if you involve groups of employees or roles where flexible working looks like a challenge !
http://www.grough.co.uk/magazine/2011/12/06/jeremy-clarksons-sharp-tongue-turns-on-injured-hillwalkers	Committing suicide by jumping in front of	a train IS a	selfish act .
http://mailstar.net/perry.html		A key was the	use of the word names .
http://mailstar.net/perry.html		A dictator was a	dictator , and a dead , starving or tortured human was the same on either side of the Eastern border .
http://logic.stanford.edu/kif/dpans.html		A word is a	contiguous sequence of ( 1 ) normal characters or ( 2 ) other characters preceded by the escape character \ .
http://logic.stanford.edu/kif/dpans.html		A variable is a	word in which the first character is ?
http://logic.stanford.edu/kif/dpans.html		A function is a	special kind of relation .
http://logic.stanford.edu/kif/dpans.html		A list is a	finite sequence of objects .
http://logic.stanford.edu/kif/dpans.html		An object is a	list if and only if there is a corresponding expression involving the listof operator .
http://logic.stanford.edu/kif/dpans.html	null tests whether or not	an object is the	empty list .
http://logic.stanford.edu/kif/dpans.html		A character is a	printed symbol , such as a digit or a letter .
http://logic.stanford.edu/kif/dpans.html		A string is a	list of characters .
http://laws-lois.justice.gc.ca/eng/acts/C-46/nifnev.html	( c ) determine whether to refer to the court for review under subsection 672.84 ( 1 ) a finding that	an accused is a	high-risk accused .
http://laws-lois.justice.gc.ca/eng/acts/C-46/nifnev.html	( 13.3 ) If the Review Board refers to the court for review under subsection 672.84 ( 1 ) a finding that	an accused is a	high-risk accused , it shall notify every victim of the offence that they are entitled to file a statement with the court in accordance with subsection ( 14 ) .
http://laws-lois.justice.gc.ca/eng/acts/C-46/nifnev.html	( 5 ) For greater certainty , a finding that	an accused is a	high-risk accused is a disposition and sections 672.72 to 672.78 apply to it .
http://libres.curtin.edu.au/libres13n2/reviews.htm	Melville Dewey , the father of modern American librarianship and efficiency therein , believed that	a library was a	moral bulwark .
http://liberalconspiracy.org/2011/04/01/where-is-all-this-household-debt-going-to-come-from	Minsky argued that a key mechanism that pushes an economy towards	a crisis is the	accumulation of debt by the non-government sector .
http://majikthise.typepad.com/majikthise_/2004/09/moral_relativis.html	A relativist might say that a mother 's desires determine whether	an abortion is the	right thing for her to do .
http://majikthise.typepad.com/majikthise_/2004/09/moral_relativis.html	Let 's take an example , Gareth :	A man is a	chronic abuser of alcohol and dies of cirhosis of the liver .
http://lifeissues.net/writers/irvi/irvi_34winstonduke.html	The ultimate step in genetic " farming " will be the production of an android-clone .12	An android-clone is the	donor 's identical twin born without the humanizing portions of the brain 's cortex : the product of a sort of " reverse eugenics .
http://linuxmafia.com/pub/palmos/development/wades-pilot-programming-faq.html		A conduit is a	program that resides on your desktop and synchronizes the data in your Pilot with data on the Desktop .
http://www.amazon.co.uk/product-reviews/B002SVP9G4/ref=cm_cr_dp_see_all_top/275-9769029-7797722?ie=UTF8%26showViewpoints=1	His extensive background in the classics has qualified him for	a job is a	games person at a local amusement park called Adventure land .
http://www.sheffieldforum.co.uk/archive/index.php/t-13919.html	Having to teach your mates how to cook despite them living alone for over	a year is a	very disconcerting experience .
http://www.sheffieldforum.co.uk/archive/index.php/t-15013.html	( he also tookhis advanced driving test in the late 1980 's ) I would like you to explain precisely how , and why	a PWD is any	more unsafe than the cretin I tell about , in the incident i mention below , please .
http://www.bbc.co.uk/blogs/tms/2007/10/england_make_progress_in_short_1.shtml	It hardly feels like the time to crack open the champagne , even if winning in Sri Lanka in such	a series is a	first and therefore promising .
http://www.sheffieldforum.co.uk/archive/index.php/t-16023.html	BG have already put 2 rises on fuel and	a third is an	insult .
http://www.sheffieldforum.co.uk/archive/index.php/t-16205.html	Being	a husband is a	responsible position and not for single near middle age men who are concerned for only there own welfare .
http://www.sheffieldforum.co.uk/archive/index.php/t-16205.html	Originally posted by Cycleracer Being	a husband is a	responsible position and not for single near middle age men who are concerned for only there own welfare .
http://www.sheffieldforum.co.uk/archive/index.php/t-13434.html		A man is a	success if he gets up in the morning and goes to bed at night and in between does what he wants to do .
http://www.sheffieldforum.co.uk/archive/index.php/t-13054.html	It 's easier to do stuff today , but I think the signal to noise ratio of the Net as	a whole is a	darn sight worse !
http://www.sheffieldforum.co.uk/archive/index.php/t-13085.html	Its a moral dilemma but to my mind saving	a life is a	greater good than protecting people who choose not to decide what should happen after their death .
http://www.sheffieldforum.co.uk/archive/index.php/t-15336.html	We went to Fuerteventura a couple of years ago after I spent a pleasant Sunday afternoon getting the starting price down from around £ 1100 to £ 850 for	a week 's all	inc for two adults and a free child by playing Going Places , Thomas Cook and Lunn Poly against each other .
http://www.sheffieldforum.co.uk/archive/index.php/t-14634.html	If everyone who ever pinched	a backside is a	threat to children then the human race is doomed .
http://www.sheffieldforum.co.uk/archive/index.php/t-14634.html	Being	a paedophile is a	crime , so the comparison between offering asylum to people who may be persecuted because they are homosexual in no way implies that we would or will offer asylum to paedophiles .
http://www.tripadvisor.co.uk/Hotel_Review-g31350-d217207-Reviews-DoubleTree_Resort_by_Hilton_Paradise_Valley_Scottsdale-Scottsdale_Arizona.html	I think that calling this place	a resort is a	bit of a stretch , it may have been resort like when it began , now it is just a sprawling hotel , that is dark and kind of creepy .
http://www.shopwiki.co.uk/w/Champagne-Glasses		A flûte is a	stem glass with a tall and narrow bowl .
http://blogs.dailyrecord.co.uk/johnmckie/2011/01		A week is a	long time on politics ..
http://www.siye.co.uk/siye/viewstory.php?sid=10917%26chapter=33	" Maybe	an assist-chair is the	right idea , though .
http://www.falconryforum.co.uk/archive/index.php/t-3779.html	You are quite correct here in Texas	a buzzard is a	carrion eating vulture .
http://www.outandaboutlive.co.uk/forums/forums/printer-friendly.asp?tid=5615%26mid=	Being able to write a text message on	a keyboard is a	great blessing !
http://www.outandaboutlive.co.uk/forums/forums/printer-friendly.asp?tid=5615%26mid=	Much better option if you have	a laptop is a	dongle .
http://www.siye.co.uk/siye/reviews.php?sid=10917%26chapid=14428	The closest we come to	a field is the	graveyard but that still has structures to hide behind and be tied to .
http://dbzf.co.uk/search/?c=3%26mid=4019126%26month=8%26year=2010	I do n't see how potential danger within	a relationship is a	sign that True Blood is more faithful to the original vampire idea than Twilight .
http://www.unrealitytv.co.uk/x-factor/x-factor-2012-viewer-ratings-for-last-nights-launch-show-disappointing	its so dull apart from the welsh girl who kicked off.i believe producers did tell her to sing a pink song and tulisa trying to make her out to be	a liar is a	cow oh and mel b telling people they cant sing when she has had a 15 year career based on rubbish what larks !!
http://www.unrealitytv.co.uk/x-factor/x-factor-2012-viewer-ratings-for-last-nights-launch-show-disappointing	X factor has been on its last legs for years , and having nicole as	a judge is a	huge mistake she was terrible on the usa version , there were only 2 singers that stood out the lass who wrote her own song and Jahmene he was world class hope the lad gets through to the live shows , mel b was shocking dont know why she was a guest judge she aint a good singer and hasnt done much in her career .
http://www.hillingdon.gov.uk/article/10805/Leasehold-buildings-insurance		An excess is the	amount you contribute if you claim for damage to or loss to your home .
http://www.andromeda.com/people/ddyer/go/search.html	Consider the value of A if B is the best variation : it must be an upper bound on the true value of A. In the direct line of the search , with only alpha-beta pruning in effect , whether	a result is an	exact value , an upper bound , or a lower bound does not matter .
http://www.theparisreview.org/interviews/3667/the-art-of-fiction-no-62-john-cheever	Part of the thrill of being told	a story is the	chance of being hoodwinked or taken .
http://www.theparisreview.org/interviews/3667/the-art-of-fiction-no-62-john-cheever	My sense of " using "	a book is the	excitement of finding myself at the receiving end of our most intimate and acute means of communication .
http://www.theparisreview.org/interviews/3667/the-art-of-fiction-no-62-john-cheever	Sometimes the easiest-seeming stories to	a reader are the	hardest kind to write .
http://www.huffingtonpost.co.uk/2012/03/05/stripping-and-feminism-great-debates_n_1320496.html	So how can	a stripper be a	feminist if she is putting herself onstage for men 's pleasure with no thought of making a feminist statement ?
http://www.newscientist.com/blogs/shortsharpscience/2008/11/we-must-plan-a-survival-strate.html		A family is a	group , as is a neighbourhood , friends , work colleagues .
http://www.jesus-is-savior.com/Evils%20in%20America/Rock-n-Roll/jesse_mccartney.htm	You know	a fan 's a	fan .
http://thefederalist.com/2013/11/13/the-word-bully-has-lost-all-meaning	Unfortunately , this means that a one-day story about	a meathead being a	jerk to another meathead turned into something with more legs than JFK 's White House .
http://www.opencongress.org/articles/view/1174--What-is-the-Public-Option-	I know I would not sign a contract to buy a car under	a situation were the	car dealer gets to decide my payment after I take the car home .
http://casinogambling.about.com/od/gamblingbasics/a/Jack-And-Jill-Poker-Tournaments.htm	Choosing	a partner is an	important part of being successful in a Jack and Jill poker tournament .
http://tribble-of-doom.deviantart.com/journal/Rune-Fills-Out-a-Questionaire-309832324		A trait is an	adjective .
http://tribble-of-doom.deviantart.com/journal/Rune-Fills-Out-a-Questionaire-309832324		A role is a	job or a " purpose " a character has .
http://www.patheos.com/blogs/badcatholic/2013/05/is-female-purity-bullshit.html	In particular : 1 ) I assume that you would view the celibacy of	a priest is a	good example of this kind of chastity , but if so , how is it an " integration " of the priest 's sexuality into his whole as a person , rather than in large part a rejection of his sexuality ?
http://www.swarthmore.edu/SocSci/tburke1/perma22304.html	In that case ,	a flame is an	admission of fatal weakness and should be read as such .
http://mandelman.ml-implode.com/2013/10/deadly-clear-blog-is-dead-wrong-on-ueta-e-sign-foreclosure-a-guest-post-by-attorney-tom-cox	The Internet has nothing to do with UETA or whether	a note is a	paper note or an electronic note ( actually the correct term for an electronic note under UETA is " electronic transferrable record " ) .
http://www.ehow.com/about_6313353_definition-separation-marriage.html		A separation is a	term within a troubled marriage .
http://www.maine.gov/sos/news/usedcar.html		A unibody is a	replacement for the frame of the car .
http://www.maine.gov/sos/news/usedcar.html		A title is a	certificate that shows ownership of a vehicle .
http://www.inquisitr.com/486693/sandy-hook-truthers-say-robbie-parker-video-is-evidence-of-hoax	Loosing	a child is the	worse thing that could ever happen to a parent , there are NO words in any language that will ever heal the hurt , I know this for a fact .
http://content.govdelivery.com/accounts/MODNR/bulletins/9b19e7	Or , are you interested in how high or how low	a river is this	year compared to a " normal " year ?
http://bostonphoenix.com/boston/news_features/dont_quote_me/multi-page/documents/02269203.htm	Because	a clone is an	exact genetic duplicate of the donor , its stem cells could be used to develop healthy new tissues that could be put back into the donor 's body without fear of rejection .
http://www.thefreelibrary.com/Plastic+payments%3a+trends+in+credit+card+fraud-a020213072	Due to the shortcomings	A shortcoming is a	character flaw .
http://www.epi.org/publication/unfinished-march-jobs-fiscal-policy-shift	Unemployment on the scale for which the unemployment insurance system is meant to be	a stabilizer is a	macroeconomic phenomenon , and therefore not a state responsibility or a risk that an individual state can insure against .
http://www.michigan.gov/uia/0,1607,7-118-1340-84727--,00.html		A cookie is a	small text file that is written to your computer 's hard drive .
http://digital.library.upenn.edu/women/rinehart/brice/brice.html		A clock is a	lot of company .
http://www.shields-research.org/Critics/Tvedtnes.htm	Again , we are reminded that "	a prophet is a	prophet only when acting as such .
http://www.shields-research.org/Critics/Tvedtnes.htm	He also ignores Joseph 's explicit statement that "	A prophet is a	prophet only when acting as such .
http://www.shields-research.org/Critics/Tvedtnes.htm	" ... visited with a brother and sister from Michigan who thought that a prophet is always a prophet ; ' but I told them that	a prophet was a	prophet only when he was acting as such .
http://www.shields-research.org/Critics/Tvedtnes.htm	Again , we must remember that he said "	A prophet is a	prophet only when acting as such .
http://kidshealth.org/kid/feel_better/places/hospital.html	For instance ,	a cardiologist is a	doctor who specializes in taking care of the heart .
http://msdn.microsoft.com/en-US/library/bb386454.aspx		A trigger is a	binding that specifies which postback control and event cause a panel to update .
http://www.wendymcelroy.com/plugins/content/content.php?content.70	IP advocates argued from natural rights that	an idea is the	product of intellectual labor and , thus , a form of wealth .
http://www.plosone.org/article/info%3Adoi%2F10.1371%2Fjournal.pone.0078609	From Nov 2011 to Dec 2012 , the EID program mapped regional referral hospitals , district hospitals , and other health facilities that could function as sample transport ' HUBS ' ,	a hub being the	coordination center of the sub district network .
http://www.army-technology.com/projects/chinook	UH -60 / S -70 A Black Hawk Multi-Mission Helicopter The S -70	A helicopter is the	export version of the multi-mission Black ...
http://kidshealth.org/kid/ill_injure/aches/broken_bones.html	Breaking	a bone is a	big shock to your whole body .
http://www.religionnews.com/2014/02/07/atheists-vow-fight-monument-rejection-levy-county-fla	" Displaying a atheist monument on the grounds of a government courthouse where an established mainstream religion has	a monument is a	pretty good example of " ...
http://www.androidpolice.com/2011/02/18/review-htc-inspire-4g-a-pretty-face-only-gets-you-so-far	This phone , without	a doubt is a	HUGE disapointment .
http://www.marksfriggin.com/news.htm	Tommy said this guy proved that	a cheater is a	cheater .
http://www.bookslut.com/blog/archives/2004_03.php		A review is an	act of persuasion , an argument .
http://kidshealth.org/kid/watch/er/dehydration.html	Eating	an icepop is a	great way to get fluids .
http://kaiserthesage.com/link-building-in-2011	And getting	a traffic is a	linkbuilder 's task Nr 1 , it only depends if you get it through SERP or directly .
