# = BASIC =============================================================
# QUERY:         [lemma="a(n)?"][tag="NN"][lemma="be"][lemma="not"][tag="DT"]
# CORPUS:        encow16a-nano
# SUBCORPUS:     None
# = CONFIG ============================================================
# MAX_HITS:      -1
# RANDOM_SUBSET: -1
# ATTRIBUTES:    word
# STRUCTURES:    
# REFERENCES:    doc.url
# CONTAINER:     s
# CNT_LEFT:      0
# CNT_RIGHT:     0
# DEDUPING:      True
# = CONCORDANCE TSV ===================================================
doc.url	left.context	match	right.context
http://abagond.wordpress.com/2013/12/07/oriana-farrell	In NM , refusal to sign	a citation is not a	crime .
http://abagond.wordpress.com/2013/12/07/oriana-farrell	" In NM , refusal to sign	a citation is not a	crime .
http://www.hip-consultant.co.uk/blog/property-conveyancing	If not being able to visit	a branch is not an	issue an online conveyancer maybe an option worth considering .
http://www.shakesville.com/2012/11/another-republican-genius-on-incest.html		A fetus is not a	child 4 .
http://www.redding.com/news/2008/aug/05/shasta-board-to-talk-about-jets-metal-dumping	Agree with me , or your	an idiot is not a	good way to spread your message .
http://www.howto.co.uk/abroad/american-business-culture/my_way_or_the_highway_management_and_teamwork_with_americans	But many others would feel that in fact	a meeting is not the	best place or means for problem-solving and decision-making .
http://www.londonstudent.co.uk/forums/archive/index.php/t-3412.html?s=7ab11151d64b8891014fe7cc097e01cc	> > > Standard checks , after all an average plod is n't going to know a bloke with	a camera is not a	terrorist , taking techncial shots .
http://www.strath.ac.uk/about/heritage/history/texttranscripts	Surely no greater honour could be sought by a Glasgow man than to become first Chancellor of a university in his native city and yet in	a sense were not a	new university we are infact inheritors of a long tradition we must live by our ability to sell the good we produce in the fiercely competitive world of international trade .
http://www.thisisnottingham.co.uk/Turner-mend-ready-earn-reward/story-15420440-detail/story.html	" Being handed	a medal is not the	way anybody would like to win a medal .
http://alaska.si.edu/record.asp?id=220	Even	a person is not a	shaman he composed songs .
http://davekopel.org/Waco/LawRev/CanSoldiersBePeaceOfficers.htm	But strafing	a building is not a	particularly effective way to rescue children who are thought to be in danger .
http://www.telegraph.co.uk/news/worldnews/al-qaeda/9354259/Arab-Spring-provided-new-breeding-ground-for-British-terrorists-spy-chief.html	He said : " But the Games are not an easy target and the fact that we have disrupted multiple terrorist plots here and abroad in recent years demonstrates that the UK as	a whole is not an	easy target for terrorism .
http://www.creativepro.com/comment/102006?page=0%26nopaging=1	Inherent subjectivity of	a medium is not the	same as deliberate manipulation of a photo .
http://www.constitution.org/cmt/tragcomm.htm	Rather than rely on propaganda we follow Frankel 's lead and insist that	a bank is not a	commons ; we seek the definite social arrangements that will keep it from becoming a commons .
http://www.ericdigests.org/2001-3/outsourcing.htm	Whether or not to outsource	a function is not an	institution 's most important question .
http://www.law.ed.ac.uk/ahrc/script-ed/docs/mason.asp	Heydon J says ( at para 353 ) that '	a child is not an	object for the gratification of its parents , like a pet or an antique car or a new dress ' - which is indisputable .
http://www.law.ed.ac.uk/ahrc/script-ed/vol5-3/hagen.asp	After all , that	an acorn is not an	oak tree and a block of bronze is not a sculpture are merely platitudes .
http://www.thetablet.co.uk/article/5065	A human being trying to live an entire lifetime without	a spouse is not the	plan God had in mind for most people from the beginning .
http://archive.scottish.parliament.uk/s3/committees/finance/or-07/fi07-1102.htm	As you know , anyone who earns more than £ 59	a week-which is not a	film-star salary-does not get council tax benefit .
http://www.citywire.co.uk/new-model-adviser/fsa-tells-banks-to-freeze-assets-of-life-settlement-fund/a539361		A fund is not a	bond .
http://quarterlyconversation.com/a-passion-for-the-void-the-hour-of-the-star	When	a Biography Is Not a	Biography : The Blue Hour : A Life of Jean Rhys The new biography of Jean Rhys goes too far , argues Lauren Elkin ...
http://rhrealitycheck.org/article/2014/03/19/typo-led-louisiana-slashing-medicaid-funding-pregnant-women	"	A glossary is not a	law , " said the Center on Budget and Policy Priorities ' Judy Solomon .
http://newint.org/blog/majority/2013/05/17/kenya-occupy-parliament-pigs	' To change	a country is not an	easy thing .
http://nick.typepad.com/blog/2007/04/users_on_crack.html	Though in all fairness , it 's a VERY safe assumption in general that someone using	a crack is not a	paying customer .
http://www3.sympatico.ca/dciuriak/Blog.htm	The eurozone crisis : a crisis that can be resolved at the stroke of	a pen is not a	crisis .
http://www.itbusinessedge.com/cm/blogs/enderle/should-company-policy-require-employees-use-full-and-accurate-names-when-posting/?cs=16502		A landlord is not an	employer and the rights granted are vastly different , however , landlords can , with notice , ( depending on the state and local ordinances ) evict without cause if they give proper notice .
http://www.wiggle.co.uk/h/option/2012-Events	(	A hangover is not a	serious injury .
http://www.southampton.ac.uk/~imw/Barton-Erosion-History.htm	Dale ( 1914 ) commented , with reference to Highcliffe , that : " The estimate that the sea takes on average from the land a yard [ approx 1 metre ]	a year is not an	exaggeration .
http://f2.org/humour/language/oddwords.html	Gertrude Stein notwithstanding , a rose is	a rose is not a	Snottgobble .
http://forum.practicalfishkeeping.co.uk/archive/index.php/t-13866.html	It 's not an ideal solution , but is better than nothing if	a generator is not an	option .
http://dogsdeservebetter.com/mailbagarchives.html	While	a pen is not the	ideal place , it is better than where this dog was and where he was going .
http://doit101.com/boymechanic/chapter8.html		A degree is not a	measurement .
http://designbeep.com/2013/08/20/how-to-make-your-brand-more-impactful-with-business-cards	Starting	a brand is not a	difficult task , but making it impactful can be a tough job .
http://home.cogeco.ca/~bullyvalley/page04.htm	Please remember adopting	a puppy is not the	time to be shopping for a bargain .
http://home.cogeco.ca/~bullyvalley/page04.htm		A house is not a	home without a dog .
http://philip.greenspun.com/materialism/money.html	Remember that	an accountant is not a	bookkeeper .
http://scholar.lib.vt.edu/ejournals/SPT/v7n2/obrien.html	Distinguishing between vehicle and process theories , he adopts the latter : " what 's important about	a neuron is not the	chemicals it secretes or the electrical potentials it generates , but the content of the information encoded in those physical media " ( p 37 ) .
http://www.andyworthington.co.uk/2014/03/18/from-guantanamo-khalid-sheikh-mohammeds-declaration-in-the-new-york-trial-of-sulaiman-abu-ghaith	His lawyers have indeed made a point of arguing that making	a video is not a	war crime , and that the conviction of al-Bahlul could have a chilling effect on the freedom of speech of any non-American - myself , for example .
http://www.sciroccocentral.co.uk/forum/viewtopic.php?f=2%26t=9768%26start=80%26sid=99c6b655c19121237b4307003028ddbd%26view=print	put the remap back on my car today and soon realised my car is now useless , cold wet roads over 300 Brake in	a FWD is not a	good mix .
http://www.snowheads.co.uk/ski-forum/viewtopic.php?p=1723098%26highlight=	Admittedly	a fridge is not the	best testing environment , so another option would be to try a few different rental models during your ski holiday .
http://hubpages.com/topics/sports-and-recreation/team-sports/5259?page=2	Pitching	a baseball is not the	same as throwing one .
http://homicide.latimes.com/post/michael-scott	All of a sudden work or time or	a ride was not a	factor in them getting there .
http://www.leeds.ac.uk/demographic_entrapment/aaaDemons.htm	Since	a person is not a	' thing ' a Population Demon is not a person , although people can be and usually are , in thrall to ( in the hands of ) many such Demons .
http://www.fordham.edu/halsall/source/aquinas2.asp	Thus , to anyone who knows that	an angel is not a	body , it is self-evident that an angel is not circumscriptively present in a place ; yet that is not at all self-evident to the uneducated , who do not understand .
http://pegasus.cc.ucf.edu/%7Ejanzb/courses/phi4804/intertextuality1.htm	In other cases , we at least know that the meaning of	a text is not the	same as the author 's intentions , but is mediated by the history of interpretation of that text .
http://plato.stanford.edu/entries/ricoeur		An event is not an	action unless it is imputable to an agent who has a durable identity .
http://entnemdept.ifas.ufl.edu/frank/kiss/kiss1.htm	" Technology is " the study of techniques in applied engineering " , but it is commonly used by bureaucrats , the press , and others to mean " techniques " or " devices " -- computer science is a technology but	a computer is not a	technology -- genetic engineering is a technology but genetically-engineered corn is not a technology !
http://entnemdept.ifas.ufl.edu/frank/kiss/kiss1.htm	" In scientific terms ( physics ) such	an action is not a	" rate " , and " dose " is an appropriate expression .
http://etmedical.com/book2_foreword.htm	Aliens : In a multidimensional picture of the basic particles , what you call	an atom is not a	whole particle .
http://kymkemp.com/2011/jan/2/how-much-money-does-humboldts-marijuana-economy-ge	How is it you determine that	a farmer is not an	" honest hardworking " person .
http://law2.umkc.edu/faculty/projects/ftrials/chamberlain/galvinfindings.html	On the other hand , the killing of a child by	a mother is not an	uncommon happening and as is evidenced by the provision in some jurisdictions for the offence of infanticide .
http://kottke.org/07/12	Being against	a thing is not the	same as standing for something .
http://kotaku.com/nintendo-is-slowly-reinventing-the-video-game-instructi-1515814941/+charliejane	One of the problems with digital manuals for other consoles is that you can only read them on the TV , and reading text on	a TV is not that	pleasant an experience .
http://learn.latpro.com/maria-alexandra-fine-latpro-scholarship-finalist	Being	a teacher is not that	difficult , but being a good teacher is a very different story .
http://tinycatpants.wordpress.com/2008/01/30/and-i-bet-not-one-talking-head-brings-it-up	I 'm sure our country will crash and burn if	a man is not the	next President .
http://www.thingsasian.com/stories-photos/3395	" To break	a tradition is not an	easy task .
http://pioneersofanewage.tumblr.com		A critique is not a	matter of saying that things are not right as they are .
http://www.thejuryexpert.com/2010/01/16-simple-rules-for-better-jury-selection	A casual conversation on	a date is not a	formal , legalistic setting at all .
http://everydayroots.com/sore-throat-remedies	Using	a microwave is not a	good idea because it alters molecular structure of food molecules , An interesting experiment is to take two healthy pl ant.s of same variety Microwave some water and bring to room temperature .
http://heartiste.wordpress.com/2007/08/28/female-rapists	If a doctor discovers that	a child is not the	offspring of the husband , I think he has an ethical duty to disclose such information to the husband .
http://www.sheffieldforum.co.uk/archive/index.php/t-72019.html	An internet ' acronym ' like the ones above unpacks into an entire phrase or sentence , and is completely obscure until you are told what it means ( or can sometimes work it out from context ) Although	an acronym is not an	acronym unless you can say it .
http://www.sheffieldforum.co.uk/archive/index.php/t-69994.html	May I just point out , having been a legal conveyancing secretary for 15 years ,	a search is not the	same as a survey .
http://www.sheffieldforum.co.uk/archive/index.php/t-67690.html	Originally posted by Strix I know a bloke who 's done it ;)	A miscarriage is not the	same as an abortion :rant: Essentially it is tho .
http://lechium07.tripod.com/dredg/id7.html	attending different colleges and being seperated for weeks at	a time is not a	barrier for their musical collaborations .
http://www.2-in-2-1.co.uk/forums/archive/index.php/t-3187.html		An affair is not the	answer because someone is bound to get hurt .
http://www.arcanesceneryandmodels.co.uk/blog/?p=2466	Redecorating , restyling and declaring " oh darling "	a lot was not the	interest of these people ...
http://dor.mo.gov/faq/motorv/homes.php		A title is not a	mandatory document required to be surrendered to facilitate the affixation process .
http://drjava.sourceforge.net/javadoc/drjava/edu/rice/cs/drjava/model/junit/DefaultJUnitModel.html	If the class file associated with	a file is not a	test case , it is ignored .
http://dinmerican.wordpress.com/2011/08/27/the-najib-mahathir-conundrum-and-malotts-bombshell	Yes , except that	a trial is not the	same as poker .
http://www.zoonews.co.uk/IZN/288/IZN-288.html	By this method of management we get a maximum of flamingos hatched , but in many cases the pair who rear	a chick are not the	real parents .
http://www.thisisexeter.co.uk/eyes-means-wrinkles/story-13872066-detail/story.html	As any father knows , saying no to	a daughter is not an	option and so , for the past few weeks , I have been dutifully rubbing in the cold white goop .
http://www.sheffieldforum.co.uk/archive/index.php/t-972457.html	but , being able to hire	a vehicle is not an	automatic right , is it ?
http://jmsnews.net/msg.aspx?id=1-4602%26topic=comics	First ,	a bombing is not an	outright invasion .
http://delcode.delaware.gov/title11/c005/sc03/index.shtml	( f ) The filing of a criminal action against	a person is not a	prerequisite to the bringing of a civil action under this section against such person .
http://dietrolldie.com/2012/05/17/richard-pryor-response-letter-for-the-trolls	However , keep in mind that all they have is the IP address and that " naming " someone on	a subpoena is not the	same as gaining a conviction .
http://blog.kapenilattex.com/2007/10/03/problems-of-context-and-the-oversensitivity-of-the-desperate	" I have a brother who is a doctor in the US so I just thought of " educating " those who heard that short snippet that	a diploma is not the	only means to practice medicine in the states .
http://www.onlandscape.co.uk/2011/10/photographers-vs-image-libraries/?pfstyle=wp	Getting	a contract is not an	easy task but I was being offered one on a plate .
http://www.psych.lse.ac.uk/complexity/events/2001/2001/report_19march01.html	Learning in	an organisation is not a	process of introversion , it is combining the new in a creative way with the old .
http://doa.alaska.gov/apoc/Advisory/a00809.html	Making a determination about participating in	a lawsuit is not a	quasi-judicial process .
http://doa.alaska.gov/apoc/Advisory/a00809.html	Under that statute the purchase or sale of services by	an agency is not an	administrative action .
http://docs.webplatform.org/wiki/tutorials/your_first_look_at_javascript	- this was a very common way to invoke JavaScript functionality , most of the time when	a button was not an	option ( you cannot style buttons in older browsers ) .
http://www.ukdebate.co.uk/forums/index.php?topic=18738.0	Indeed they do , but the ethnicity of	a member is not a	condition of membership , nor is it any of our business .
http://www.nidirect.gov.uk/index/information-and-services/government-citizens-and-rights/dealing-with-emergencies/support-after-a-major-incident/inquests-and-trials-after-a-major-incident.htm		An inquest is not a	trial - it is not the role of the Coroner to decide any question of criminal or civil liability or to apportion guilt or attribute blame .
http://www.dfpni.gov.uk/index/procurement-2/successful-delivery/benefits-management/benefits-management-mainsection3-3/benefits-management-mainsection3-11.htm	The subjective opinion of	an individual is not an	acceptable form of measurement .
http://www.cs.man.ac.uk/CCS/res/res47.htm	In his famous " cold porridge " speech Alan Turing ( 1912 -1954 ) , the English mathematician and computer pioneer , argued that what defined	a computer was not the	medium of its physical implementation but the logical rules by which it operated .
http://blog.webanalyticsdemystified.com/weblog/2009/03/unique-visitors-only-come-in-one-size.html	" keep in mind that if you 're presenting Unique Cookie counts to management as if they accurately represent real people today you are being purposefully misleading and non-transparent and so perhaps providing a range and	an explanation is not a	bad alternative ?
http://swarb.co.uk/lisc/Crime19801984.php	Of course such	a request is not the	same as a notice under section 37 ( 1 ) of the Education Act 1944 and the parents will be under no duty to comply .
http://swarb.co.uk/lisc/Crime19801984.php	Knowledge of the purpose of	a document is not an	element required to be proved .
http://anthonyvickers.boroblogs.co.uk/2012/02/untypical-boro.html	I entered the journalistic juggernaut of the Deadline Day Live blog from August , a breakfast to Big Ben bongs 15 hour spectacular updated every half-hour or so to highlight that	a blog was not a	single set-piece text but a living , developing entity , a fluid conversation that can be reshaped on the hoof , that can reflect the changing events and moods and the momentum of the story .
http://www.ownersdirect.co.uk/england/E806.htm	Travel The house is just over 10 miles from Plymouth and if you like walking or cycling then	a car is not a	necessity .
http://www.ringingworld.co.uk/news-articles/obituaries/647-obit-geoff-lee.html	There is a sort of theme tune for Geoff that I found well expressed by Oscar Hammerstein II : "	A bell 's not a	bell ' til you ring it ; a song 's not a song ' til you sing it , Love in your heart was n't put there to stay ; Love is n't love ' til you give it away !
http://fortnightlyreview.co.uk/2011/05/anthony-trollope-not-so-exceedingly-benighted-after-all	WE CAN ALL ACHIEVE the easy form of criticism which consists in proclaiming that if	a man was not this	, at any rate that ; but in truth Trollope deserves a more cordial tribute than these hedging attempts at valuation , and his novels are much more than a " very instructive document , " as Leslie Stephen loftily terms them .
http://www.salisburycathedral.org.uk/services.reflections.previous.php?id=19	Just as	a crucifix is not a	portrait of Jesus as he was on earth but a symbol of the Saviour as he is to us now , so the Gospels are not a simple biopic but writings that present the story of Jesus in such a way as to make plain what , crucified and risen , he means to the Christian community and for the whole world .
http://test.niassembly.gov.uk/record/reports/000926.htm	For many people buying	a home is not a	feasible option , and a quantity of good-quality social housing will always be required .
http://palimpsest.org.uk/forum/archive/index.php/t-1089.html		A poet is not a	special case deserved of additional sympathy because their talent happens to be poetry .
http://www.theguineapigforum.co.uk/archive/index.php/t-2759.html	All kittens are cute but they are a huge commitment and buying one on a whim because you have seen it in	a shop is not the	way to do it .
http://holyjoe.net/contest/15.htm	Missing Sunday Mass once in	a while is not a	problem .
http://henryjenkins.org/2007/06/what_wikipedia_can_teach_us_ab_1.html		A topic is not a	domain with edges .
http://debates.oireachtas.ie/dail/2012/03/01/00007.asp	A distance of 45 km to	a school is not an	ideal situation .
http://www.daveling.co.uk/docufo.htm	" Phil had a Trans Am and I had a Camero and we raced over Lauren Canyon - two drunks in	a contest was not a	good idea !
http://www.talkorigins.org/faqs/archaeopteryx/info.html	Padian , K. ( 1998 ) When is	a bird is not a	bird ?
http://www.ewtn.com/library/MARY/THOMBECK.htm		A church is not a	castle .
http://ontology.buffalo.edu/smith/articles/dksearle.htm	Consider , now , the truths holding of such basic institutional concepts , including negative truths such as	a context is not a	waiving of a claim ; a relation of authority is not a preference ; sincerity is not obligation , and so on .
http://www.wf-f.org/LettertoFamilies.html	Does this mean that	a child is not a	gift ?
http://www.petland.co.za/snakes.html	Buying	a snake is not the	same as knowing how to care for it properly .
http://www.law.ed.ac.uk/eyl/02repce.htm	Thus the fact that one shareholder controls all or virtually all the shares in	a company is not a	sufficient reason for ignoring the legal personality of the company .
http://www.ros.gov.uk/public/about_us/foi/manuals/legal/text/ch13%7E5.htm	He therefore adopts the view that such	a sale is not a	dealing by the adult and will not require to see any Matrimonial Homes Act evidence for such transactions .
http://anthonyvickers.boroblogs.co.uk/2006/11/euro-absence-st.html	We made the most of that good fortune , but qualifying for Europe two years in	a row was not a	reflection on how the club was progressing , only league form does that .
http://www.law.ed.ac.uk/ahrc/script-ed/vol5-3/devries.asp	Nevertheless , referring to such	a distinction is not a	practical consideration in formulating a general description of identity fraud .
http://www.swarb.co.uk/lisc/Emplm19901990.php	Held : The mere intention to set up a competing business whilst employed as	a director was not a	breach of fiduciary duty , and nor did he have a duty to disclose that intention .
http://hmvf.co.uk/forumvb/archive/index.php/t-437.html?s=32be0a38db4c3074a640d8efff33cd4b	Sadly she is destined to remain in this spot for some time yet , as	a sale is not an	option .
http://www.sacred-texts.com/neu/celt/mab/index.htm	Technically , double ' l ' is voiceless ; rest assured , ' Ll ' at the start of	a word is not a	typo .
http://caselaw.lp.findlaw.com/scripts/getcase.pl?court=US%26vol=422%26invol=563	" Now , the purpose of involuntary hospitalization is treatment and not mere custodial care or punishment if	a patient is not a	danger to himself or others .
http://www.iep.utm.edu/leib-met	For Leibniz , the location of	an object is not a	property of an independent space , but a property of the located object itself ( and also of every other object relative to it ) .
http://durak.org/sean/pubs/software/graphviz/gd.html	Just as	a paintbrush is not a	single point , a brush image need not be a single pixel .
http://mtcowgirl.com/2012/04/03/baucus-begins-2014-campaign		An atl-atl is not a	spear and it does n't throw a spear .
http://www.shakesville.com/2013/04/on-fixed-state-ally-model-vs-process.html	@ FeministGriote says often that being	an ally is not an	identity , it is a process .
http://www.joannejacobs.com/2010/02/the-case-against-college		A job is not the	only reason for an education ; however , that said there probably is too much emphasis on college education and not enough on vocational education in this country .
http://www.guardian.co.uk/commentisfree/2008/nov/10/michaelgove-children	The sad truth is that having the state as	a parent is not a	great start in life .
http://www.onlineclarity.co.uk/friends/archive/index.php/t-4976.html	I have n't received an answer yet - which is quite normal , you will say (	a fortnight is not that	much ) : but I find it very difficult this time to sit and wait .
http://www.human-nature.com/science-as-culture/thomas.html	Such language is seriously misleading , since	a system is not a	container in any literal sense .
http://www.faupel.com/appeals	It is important to understand that	an appeal is not a	new trial and does not include new information about your case .
http://www.stanuu.org/atheist.html	So being	an atheist is not a	guarantee that a person will be moral or develop their moral reasoning .
http://plato.stanford.edu/entries/universals-medieval/index.html	Still , despite the fact that it clearly has to do something with abstraction , an activity of the mind , Abelard insists that	a status is not a	concept of our mind .
http://www.onlineclarity.co.uk/friends/archive/index.php/t-13497.html	The casting may be the same , but	a casting is not a	reading .
http://forums.theregister.co.uk/user/34105	Refusing to hear	a case is not the	same as ruling on it .
http://artforum.com/diary/archive=201209	"	An exhibition is not an	event , or spectacle , or something you live with .
http://art-bin.com/art/oweal5a.html	In the republics of ancient Greece and Rome , during the whole period of their existence , and under the feudal governments for a considerable time after their first establishment , the trade of	a soldier was not a	separate , distinct trade , which constituted the sole or principal occupation of a particular class of citizens .
http://neverendingaudit.tumblr.com/post/11908568084	A troll is	a troll is not a	troll for everyone .
http://mjbag.danielhilbert.com		A lady is not a	lady without having Marc Jacobs Bag .
http://www.langlab.wayne.edu/CStivale/D-G/ABC2.html	Deleuze clarifies this : being	a woman is not a	given by nature , women have their own becomings-woman ; and so , if women have a becoming-woman , men have a becoming-woman as well .
http://www.theguineapigforum.co.uk/archive/index.php/t-84989.html	It 's also important to remember , for the people accusing you of " stealing " ,	a cat is not an	object like a car !
http://dimpost.wordpress.com/2013/11/06/baby-its-creepy-outside	Being	a child is not that	good either ...
http://dissent-archive.ucrony.net/dissentnetwork/node/86.html		A migrant is not a	revolutionary because of him or her having this status , but if he or she radically refuses to accept the present conditions of society with all its power structures and wants to fight them - which apply to us and all other people as well .
http://diet.lovetoknow.com/wiki/Christian_Dieting	Following	a diet is not a	matter for blind faith .
http://uvs.propositions.org.uk/uvslongver.html		A threshold is not a	joint , a joint draws thresholds towards it .
http://www.marketingdonut.co.uk/blog?page=1	OK , so firstly I want to start off by saying that running	a restaurant is not the	dream most people hope it will be .
http://www.sheffieldforum.co.uk/archive/index.php/t-65237.html	So anyone who is n't ( or has never been )	a junkie is not a	real person in your opinion ?
http://www.sheffieldforum.co.uk/archive/index.php/t-65237.html	Originally posted by PerlOfWisdom So anyone who is n't ( or has never been )	a junkie is not a	real person in your opinion ?
http://forums.rasta-man.co.uk/smf/index.php?action=printpage;topic=8399.0	Irie brother , the way Iman see it : Haile Selassie is not Jah , just like	an apple is not an	apple tree .
http://www.poetsgraves.co.uk/forum/viewtopic.php?f=11%26t=7159%26sid=28cd2d66a4f5d1d3efc6fd336f0e4309	I always say something like , a turtle is a turtle ,	a turtle is not a	moose , and therefore , were it capable of wanting to , could never truly know what it 's like to be a moose .
http://codoh.com/library/document/3266	If I may :	A soldier is not a	free man .
http://codoh.com/library/document/3266		A prisoner is not the	same as a military person following commands .
http://college-basketball.si.com/2014/04/29/tyler-summitt-pat-summitt-louisiana-tech-tennessee	Changing the culture of	a program is not an	overnight process , and Summitt knows that .
http://cobb.typepad.com/cobb/2013/01/index.html		A prayer is not a	request .
http://cis.org/1999KatzAward	They must state that	an opening is not the	result of a strike or a walkout , and that current employees have been told that a foreign worker is being sought .
http://inhome.rediff.com/news/1998/feb/16varsha.htm	Treatment of	a symptom is not a	prevention of the disease !
http://improvephotography.com/18809/stolen-camera-award-goes/?replytocom=96468	Only that	an iphone is not a	camera .
http://www.kalzumeus.com/2011/03/13/some-perspective-on-the-japan-earthquake	To be clear ,	a meltdown is not an	Apocalyptic Nightmare Scenario : the entire plant is designed such that when everything else fails , the worst thing that happens is somebody gets a cleanup bill with a whole lot of zeroes in it .
http://www.kalzumeus.com/2011/03/13/some-perspective-on-the-japan-earthquake	" To be clear ,	a meltdown is not an	Apocalyptic Nightmare Scenario : the entire plant is designed such that when everything else fails , the worst thing that happens is somebody gets a cleanup bill with a whole lot of zeroes in it .
http://www.if.org.uk/archives/1229/hoarding-of-housing-the-intergenerational-crisis-in-the-housing-market	Keeping a room for visitors or	a career is not an	unreasonable expectation .
http://www.iclnet.org/pub/resources/text/wittenberg/luther/gal/web/gal3-20.html	Now	a mediator is not a	mediator of one .
http://www.iclnet.org/pub/resources/text/wittenberg/luther/gal/web/gal3-20.html	Paul says : "	A mediator is not a	mediator of one .
http://www.iclnet.org/pub/resources/text/wittenberg/luther/gal/web/gal3-20.html	Of this better Mediator Paul says : "	A mediator is not a	mediator of one .
http://www.itjungle.com/tlb/tlb031108-story07.html	A market for	a platform is not the	same as an ecosystem for it , which is much larger in that it includes the cost of people and third-party software and services for the code that runs atop the platform .
http://www.urban75.com/Mag/troll.html	The following extract is from a broader expansion of the defining comments given above : In Usenet usage ,	a troll is not a	grumpy monster that lives beneath a bridge accosting passers-by , but rather a provocative posting to a newsgroup intended to produce a large volume of frivolous responses .
http://vivanco.me.uk/blog/post/being-admirable-repressing-complaint	But	a hero is not a	person who suffers .
http://catless.ncl.ac.uk/Risks/15.60.html	They said that non-visible radiation emanating from	a home is not the	same as , say , leaving a window open , and that a reasonable expectation of privacy existed for such radiation .
http://cloudcomputing.sys-con.com/node/805562	I think the big thing with Cloud Computing , which helps differentiate it from the ASP model , is that the environment is dynamic , meaning that	a server is not a	SAP server or an Exchange server or a SharePoint server .
http://chamberfour.com/2009/02/26/why-reading-ebooks-is-better		A novel is not a	physical object , and as odd as this might sound , ebooks are well-suited to a digital form .
http://cnsnews.com/news/article/pelosi-amend-first-amendment	" I mean , in my view ,	a corporation is not a	person .
http://web.media.mit.edu/%7eminsky/papers/Frames/frames.html	Pointing to	a pair is not the	same as describing their differences .
http://www.financial-education-icfe.org/financial_news_press_releases/2007/07-02_fraudulent_telephone_tax_refunds_abusive_roth.asp	Forming such	an entity is not a	viable business purpose .
http://www.uqtr.uquebec.ca/AE/vol_2/fricke.html	Now , even if we restrict our attention to metaphorical sentences , we have to concede that the literal falsehood of	a sentence is not a	necessary condition of its meaning being metaphorical .
http://www.equine-world.co.uk/horse-forums/archive/index.php?t-19672.html	My barn is open and the TB lives next to her so not giving	a feed is not an	option !
http://www.bbc.co.uk/news/magazine-18549694		A writer is not some	student who performs well or ill on an exam .
http://cloudstack.apache.org/docs/en-US/Apache_CloudStack/4.1.1/html/Installation_Guide/database-replication.html	Creating	a replica is not a	backup solution .
http://chictalks.com/tag/shoes/page23	Judging the accurate size of an athletic shoe for	a grown-up is not the	matter of concern as their feet do not expand but for kids , you need to judge the correct sports-specific shoe along with the correct size as their feet are still growing .
http://swarb.co.uk/phpbb/viewtopic.php?f=29%26t=13872%26sid=1f794bcb056c4d26c64490c9765e784e%26start=15	'	a lie is not the	truth unless you can prove it ' as was incorporated into some lyrics of old Belief v lie - where does the belief come from if you dont have the factual evidence to support that belief or any witness / s to the facts ?
http://mit.irr.org/gift-of-holy-ghost-and-mormon-religion	Contrary to LDS teaching ,	a feeling is not a	sufficient basis for concluding that an experience or idea really comes from the Holy Spirit .
http://lewis.armscontrolwonk.com/archive/5022/goldschmidt-on-iran	I think the probability of	a war is not that	much and even in case of an Israeli attack , our nuclear program would not damage much and in fact we gain a lot ( being the victim , oil price , captured pilots , ... ) so we are not desperately looking for negotiations .
http://climateaudit.org/2013/01/15/acton-and-natural-person-powers		An auditor is not a	" public appointment " in the relevant sense .
http://www.newhavenindependent.org/index.php/archives/entry/yale_arrests_brazilian_journalist_for_showing_up	" As far as I know , being	a journalist is not a	crime under America law .
http://liveactionnews.org/author/josh-craddock		A baby is not the	worst thing that could ever happen to a rape victim - an abortion is , " explains Kiessling .
http://fmwriters.com/Visionback/Issue%2012/GenYWSplunge.htm	Being	a writer is not an	easy job , but neither is it a Herculean task .
http://lezgetreal.com/2008/10/the-yes-on-prop-8-blog-roll	Note to Yes on Prop h 8 ers , depriving your kids of	an education is not the	answer to The Marriage Crisis you have brought upon us all .
http://lacan.com/symptom12/?p=116	But	a thing is not an	object .
http://leb.fbi.gov/2013/october-november/abduction-by-vehicular-assault	The use of a vehicle as	a weapon is not a	new concept .
http://labourlist.org/2012/09/two-years-of-ed-miliband-the-scorecard	Still , struggling to overtake a PM who could n't win	a majority is not a	benchmark of success - Ed 's polling needs to improve , which would in turn harden Labour 's lead .
http://lawandborder.com/category/usa/u-s-immigrant-visas/page/5	USCIS claims basically that	a widow is not a	wife , and that if the widow did not complete the process to become a U.S. resident while her husband was alive , she cannot remain in the country .
http://wwwnew.towson.edu/ows/sentelmt.htm		A comma is not a	strong enough punctuation mark to separate the two independent clauses by itself ; thus , using it causes the clauses to be spliced together .
http://www.todayszaman.com/news-256367-10-years-after-911-islamophobia-in-the-west-by-hilal-elver%2A.html	Former President George W. Bush , a devout Christian , did deliver a message to the world that Islam as	a religion was not the	target and he visited a mosque in a symbolic gesture that encouraged the public to adopt a more positive view of Islam .
http://blog.knowyourmoney.co.uk/?p=178	Ordinary Joe Some people will argue self-responsibility , live within your means Joe , owning	a house is not a	divine right after all !
http://belsebuub.com/articles/sexual-desires-and-inner-darkness	Many people would like to be slaves of lust , but being	a slave is not an	intelligent way to live .
http://clamormagazine.org/issues/04/feature.php	" An L.A. Times reporter adds : "	An election is not a	matter of who has the best ideas Þ. What it really comes down to is who can win the most votes .
